PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"1820772","Goya's living skeleton","Park RH, Park MP.","BMJ. 1991 Dec 21-28;303(6817):1594-6. doi: 10.1136/bmj.303.6817.1594.","Park RH","BMJ","1991","1991/12/21","PMC1676240","","10.1136/bmj.303.6817.1594"
"11644413","Kidneys not for sale","Warden J.","BMJ. 1989 Jun 24;298(6689):1670.","Warden J","BMJ","1989","1989/06/24","PMC1836758","",""
"2569340","Death after flumazepil","Burr W, Sandham P, Judd A.","BMJ. 1989 Jun 24;298(6689):1713. doi: 10.1136/bmj.298.6689.1713-a.","Burr W","BMJ","1989","1989/06/24","PMC1836759","","10.1136/bmj.298.6689.1713-a"
"2569339","A regional register for inherited cancers","Littler M, Harper PS.","BMJ. 1989 Jun 24;298(6689):1689-91. doi: 10.1136/bmj.298.6689.1689.","Littler M","BMJ","1989","1989/06/24","PMC1836734","","10.1136/bmj.298.6689.1689"
"2547469","Near death experience and the NMDA receptor","Jansen K.","BMJ. 1989 Jun 24;298(6689):1708. doi: 10.1136/bmj.298.6689.1708-b.","Jansen K","BMJ","1989","1989/06/24","PMC1836765","","10.1136/bmj.298.6689.1708-b"
"2547468","Efficacy and long term effects of antenatal prophylaxis with anti-D immunoglobulin","Thornton JG, Page C, Foote G, Arthur GR, Tovey LA, Scott JS.","BMJ. 1989 Jun 24;298(6689):1671-3. doi: 10.1136/bmj.298.6689.1671.","Thornton JG","BMJ","1989","1989/06/24","PMC1836780","","10.1136/bmj.298.6689.1671"
"2519558","Transcervical resection of endometrium","Chappatte O.","BMJ. 1989 Jun 24;298(6689):1709. doi: 10.1136/bmj.298.6689.1709.","Chappatte O","BMJ","1989","1989/06/24","PMC1836731","","10.1136/bmj.298.6689.1709"
"2503190","Autoimmune haemolytic anaemia associated with interferon alfa-2a in a patient with mycosis fungoides","Braathen LR, Stavem P.","BMJ. 1989 Jun 24;298(6689):1713. doi: 10.1136/bmj.298.6689.1713-b.","Braathen LR","BMJ","1989","1989/06/24","PMC1836763","","10.1136/bmj.298.6689.1713-b"
"2503189","Myalgic encephalomyelitis and muscle fatigue","Coakley JH.","BMJ. 1989 Jun 24;298(6689):1711-2. doi: 10.1136/bmj.298.6689.1711-c.","Coakley JH","BMJ","1989","1989/06/24","PMC1836756","","10.1136/bmj.298.6689.1711-c"
"2503188","Trends in paediatric medical admissions","Forfar JO.","BMJ. 1989 Jun 24;298(6689):1711. doi: 10.1136/bmj.298.6689.1711-b.","Forfar JO","BMJ","1989","1989/06/24","PMC1836751","","10.1136/bmj.298.6689.1711-b"
"2503187","Discharge to nursing homes","Millard PH.","BMJ. 1989 Jun 24;298(6689):1710-1. doi: 10.1136/bmj.298.6689.1710-d.","Millard PH","BMJ","1989","1989/06/24","PMC1836781","","10.1136/bmj.298.6689.1710-d"
"2503186","Dose information needed to assess effect of exposure to radiation in utero","Dolk H, De Wals P, Lechat MF.","BMJ. 1989 Jun 24;298(6689):1710. doi: 10.1136/bmj.298.6689.1710-a.","Dolk H","BMJ","1989","1989/06/24","PMC1836769","","10.1136/bmj.298.6689.1710-a"
"2503185","Lake Nyos disaster","","BMJ. 1989 Jun 24;298(6689):1709.","","BMJ","1989","1989/06/24","PMC1836739","",""
"2503184","Mobility spectacles for ankylosing spondylitis","Kelly SP, Storey JK.","BMJ. 1989 Jun 24;298(6689):1704. doi: 10.1136/bmj.298.6689.1704.","Kelly SP","BMJ","1989","1989/06/24","PMC1836733","","10.1136/bmj.298.6689.1704"
"2503183","NHS review. Obstetrics after the white paper","Chamberlain G.","BMJ. 1989 Jun 24;298(6689):1702-3. doi: 10.1136/bmj.298.6689.1702.","Chamberlain G","BMJ","1989","1989/06/24","PMC1836779","","10.1136/bmj.298.6689.1702"
"2503182","Responsibility of the educator","Anderson WE.","BMJ. 1989 Jun 24;298(6689):1699-701. doi: 10.1136/bmj.298.6689.1699.","Anderson WE","BMJ","1989","1989/06/24","PMC1836768","","10.1136/bmj.298.6689.1699"
"2503181","Dealing with sickness and incompetence: success and failure","Smith R.","BMJ. 1989 Jun 24;298(6689):1695-8. doi: 10.1136/bmj.298.6689.1695.","Smith R","BMJ","1989","1989/06/24","PMC1836762","","10.1136/bmj.298.6689.1695"
"2503180","ABC of child abuse. Emotional abuse and neglect","Skuse DH.","BMJ. 1989 Jun 24;298(6689):1692-4. doi: 10.1136/bmj.298.6689.1692.","Skuse DH","BMJ","1989","1989/06/24","PMC1836746","","10.1136/bmj.298.6689.1692"
"2503179","Pictorial fetal movement charts in a multiracial antenatal clinic","Shafi MI, Dover MS, Dyer CA, Byrne P, Constantine G, Luesley DM.","BMJ. 1989 Jun 24;298(6689):1688. doi: 10.1136/bmj.298.6689.1688.","Shafi MI","BMJ","1989","1989/06/24","PMC1836776","","10.1136/bmj.298.6689.1688"
"2503178","Parents' beliefs about vaccination: the continuing propagation of false contraindications","Klein N, Morgan K, Wansbrough-Jones MH.","BMJ. 1989 Jun 24;298(6689):1687. doi: 10.1136/bmj.298.6689.1687.","Klein N","BMJ","1989","1989/06/24","PMC1836773","","10.1136/bmj.298.6689.1687"
"2503177","Tissue response of gastric mucosa after ingestion of fluoride","Spak CJ, Sjöstedt S, Eleborg L, Veress B, Perbeck L, Ekstrand J.","BMJ. 1989 Jun 24;298(6689):1686-7. doi: 10.1136/bmj.298.6689.1686.","Spak CJ","BMJ","1989","1989/06/24","PMC1836770","","10.1136/bmj.298.6689.1686"
"2503176","Inhibin: a new circulating marker of hydatidiform mole?","Yohkaichiya T, Fukaya T, Hoshiai H, Yajima A, de Kretser DM.","BMJ. 1989 Jun 24;298(6689):1684-6. doi: 10.1136/bmj.298.6689.1684.","Yohkaichiya T","BMJ","1989","1989/06/24","PMC1836764","","10.1136/bmj.298.6689.1684"
"2503175","Neuropsychological consequences of volatile substance abuse: a population based study of secondary school pupils","Chadwick O, Anderson R, Bland M, Ramsey J.","BMJ. 1989 Jun 24;298(6689):1679-84. doi: 10.1136/bmj.298.6689.1679.","Chadwick O","BMJ","1989","1989/06/24","PMC1836750","","10.1136/bmj.298.6689.1679"
"2503174","Damp housing, mould growth, and symptomatic health state","Platt SD, Martin CJ, Hunt SM, Lewis CW.","BMJ. 1989 Jun 24;298(6689):1673-8. doi: 10.1136/bmj.298.6689.1673.","Platt SD","BMJ","1989","1989/06/24","PMC1836778","","10.1136/bmj.298.6689.1673"
"2503173","Making cervical screening work","Smith A, Elkind A, Eardley A.","BMJ. 1989 Jun 24;298(6689):1662-4. doi: 10.1136/bmj.298.6689.1662.","Smith A","BMJ","1989","1989/06/24","PMC1836741","","10.1136/bmj.298.6689.1662"
"2503172","The BMA after the NHS review","Vallance-Owen AJ.","BMJ. 1989 Jun 24;298(6689):1661-2. doi: 10.1136/bmj.298.6689.1661.","Vallance-Owen AJ","BMJ","1989","1989/06/24","PMC1836748","","10.1136/bmj.298.6689.1661"
"2503171","Alcohol and the elderly","Dunne FJ, Schipperheijn JA.","BMJ. 1989 Jun 24;298(6689):1660-1. doi: 10.1136/bmj.298.6689.1660.","Dunne FJ","BMJ","1989","1989/06/24","PMC1836743","","10.1136/bmj.298.6689.1660"
"2503170","Interpreting laboratory results","Fraser CG, Fogarty Y.","BMJ. 1989 Jun 24;298(6689):1659-60. doi: 10.1136/bmj.298.6689.1659.","Fraser CG","BMJ","1989","1989/06/24","PMC1836738","","10.1136/bmj.298.6689.1659"
"11644412","Infertility clinics and the law","Dyer C.","BMJ. 1989 Jun 17;298(6688):1600-1.","Dyer C","BMJ","1989","1989/06/17","PMC1836890","",""
"2569338","Phaeochromocytomas and somatostatin production","Weinkove C.","BMJ. 1989 Jun 17;298(6688):1645. doi: 10.1136/bmj.298.6688.1645-c.","Weinkove C","BMJ","1989","1989/06/17","PMC1836874","","10.1136/bmj.298.6688.1645-c"
"2503169","Compulsory treatment in the community","Dunn J.","BMJ. 1989 Jun 17;298(6688):1647. doi: 10.1136/bmj.298.6688.1647-b.","Dunn J","BMJ","1989","1989/06/17","PMC1836881","","10.1136/bmj.298.6688.1647-b"
"2503168","Chemical inactivation of HIV on surfaces","de Jong JC, van Klingeren B.","BMJ. 1989 Jun 17;298(6688):1646-7. doi: 10.1136/bmj.298.6688.1646-d.","de Jong JC","BMJ","1989","1989/06/17","PMC1836855","","10.1136/bmj.298.6688.1646-d"
"2503167","How to dictate a discharge summary","","BMJ. 1989 Jun 17;298(6688):1646.","","BMJ","1989","1989/06/17","PMC1836847","",""
"2503166","Burns from fluid heated in a microwave oven","Smelt GJ, Cawdry H.","BMJ. 1989 Jun 17;298(6688):1645. doi: 10.1136/bmj.298.6688.1645-b.","Smelt GJ","BMJ","1989","1989/06/17","PMC1836868","","10.1136/bmj.298.6688.1645-b"
"2503165","Mitochondrial myopathies","Ross BD.","BMJ. 1989 Jun 17;298(6688):1644-5. doi: 10.1136/bmj.298.6688.1644-c.","Ross BD","BMJ","1989","1989/06/17","PMC1836904","","10.1136/bmj.298.6688.1644-c"
"2503164","Unemployment and patterns of consultation with the general practitioner","Beale N, Nethercott S.","BMJ. 1989 Jun 17;298(6688):1644. doi: 10.1136/bmj.298.6688.1644.","Beale N","BMJ","1989","1989/06/17","PMC1836887","","10.1136/bmj.298.6688.1644"
"2503163","Insulin requirements during breast feeding","Illingworth P, Howie PW, Jung RT.","BMJ. 1989 Jun 17;298(6688):1643-4. doi: 10.1136/bmj.298.6688.1643-d.","Illingworth P","BMJ","1989","1989/06/17","PMC1836891","","10.1136/bmj.298.6688.1643-d"
"2503162","Iron and the sudden infant death syndrome","Murphy M, Nicholl J, O'Cathain A.","BMJ. 1989 Jun 17;298(6688):1643. doi: 10.1136/bmj.298.6688.1643-c.","Murphy M","BMJ","1989","1989/06/17","PMC1836884","","10.1136/bmj.298.6688.1643-c"
"2503161","Antihypertensive drugs and diabetes in predisposed men","Bains W.","BMJ. 1989 Jun 17;298(6688):1643. doi: 10.1136/bmj.298.6688.1643-a.","Bains W","BMJ","1989","1989/06/17","PMC1836873","","10.1136/bmj.298.6688.1643-a"
"2503160","Isoflurane compared with midazolam in the intensive care unit","Park GR, Burns AM.","BMJ. 1989 Jun 17;298(6688):1642. doi: 10.1136/bmj.298.6688.1642-a.","Park GR","BMJ","1989","1989/06/17","PMC1836903","","10.1136/bmj.298.6688.1642-a"
"2503159","Profile of the GMC","","BMJ. 1989 Jun 17;298(6688):1641.","","BMJ","1989","1989/06/17","PMC1836858","",""
"2503158","How to set up an audit","Ellis BW.","BMJ. 1989 Jun 17;298(6688):1635-7. doi: 10.1136/bmj.298.6688.1635.","Ellis BW","BMJ","1989","1989/06/17","PMC1836843","","10.1136/bmj.298.6688.1635"
"2503157","Profile of the GMC. Discipline III: The final stages","Smith R.","BMJ. 1989 Jun 17;298(6688):1632-4. doi: 10.1136/bmj.298.6688.1632.","Smith R","BMJ","1989","1989/06/17","PMC1836901","","10.1136/bmj.298.6688.1632"
"2503156","ABC of clinical genetics. Gene structure and function","Kingston HM.","BMJ. 1989 Jun 17;298(6688):1629-31. doi: 10.1136/bmj.298.6688.1629.","Kingston HM","BMJ","1989","1989/06/17","PMC1836885","","10.1136/bmj.298.6688.1629"
"2503155","Imparting the diagnosis of life threatening illness in children","Woolley H, Stein A, Forrest GC, Baum JD.","BMJ. 1989 Jun 17;298(6688):1623-6. doi: 10.1136/bmj.298.6688.1623.","Woolley H","BMJ","1989","1989/06/17","PMC1836864","","10.1136/bmj.298.6688.1623"
"2503154","Would primary health care workers give appropriate dietary advice after cholesterol screening?","Francis J, Roche M, Mant D, Jones L, Fullard E.","BMJ. 1989 Jun 17;298(6688):1620-2. doi: 10.1136/bmj.298.6688.1620.","Francis J","BMJ","1989","1989/06/17","PMC1836846","","10.1136/bmj.298.6688.1620"
"2503153","Incidence and intensity of postpartum lower abdominal pain","Murray A, Holdcroft A.","BMJ. 1989 Jun 17;298(6688):1619. doi: 10.1136/bmj.298.6688.1619.","Murray A","BMJ","1989","1989/06/17","PMC1836902","","10.1136/bmj.298.6688.1619"
"2503152","Effects of burglary on elderly people","O'Neill D, O'Shea B, Lawlor R, McGee C, Walsh JB, Coakley D.","BMJ. 1989 Jun 17;298(6688):1618-9. doi: 10.1136/bmj.298.6688.1618.","O'Neill D","BMJ","1989","1989/06/17","PMC1836897","","10.1136/bmj.298.6688.1618"
"2503151","Role of infant feeding practices in development of Crohn's disease in childhood","Koletzko S, Sherman P, Corey M, Griffiths A, Smith C.","BMJ. 1989 Jun 17;298(6688):1617-8. doi: 10.1136/bmj.298.6688.1617.","Koletzko S","BMJ","1989","1989/06/17","PMC1836892","","10.1136/bmj.298.6688.1617"
"2503150","Size of flour particles and its relation to glycaemia, insulinaemia, and colonic disease","O'Donnell LJ, Emmett PM, Heaton KW.","BMJ. 1989 Jun 17;298(6688):1616-7. doi: 10.1136/bmj.298.6688.1616.","O'Donnell LJ","BMJ","1989","1989/06/17","PMC1836886","","10.1136/bmj.298.6688.1616"
"2503149","Who should have their cholesterol concentration measured? What experts in the United Kingdom suggest","Leitch D.","BMJ. 1989 Jun 17;298(6688):1615-6. doi: 10.1136/bmj.298.6688.1615.","Leitch D","BMJ","1989","1989/06/17","PMC1836896","","10.1136/bmj.298.6688.1615"
"2503148","Postoperative radiotherapy and late mortality: evidence from the Cancer Research Campaign trial for early breast cancer","Haybittle JL, Brinkley D, Houghton J, A'Hern RP, Baum M.","BMJ. 1989 Jun 17;298(6688):1611-4. doi: 10.1136/bmj.298.6688.1611.","Haybittle JL","BMJ","1989","1989/06/17","PMC1836871","","10.1136/bmj.298.6688.1611"
"2503147","Critical assessment of the use of growth monitoring for identifying high risk children in primary health care programmes","Briend A, Bari A.","BMJ. 1989 Jun 17;298(6688):1607-11. doi: 10.1136/bmj.298.6688.1607.","Briend A","BMJ","1989","1989/06/17","PMC1836853","","10.1136/bmj.298.6688.1607"
"2503146","Adherence to recommendations for early repeat cervical smear tests","Mitchell H, Medley G.","BMJ. 1989 Jun 17;298(6688):1605-7. doi: 10.1136/bmj.298.6688.1605.","Mitchell H","BMJ","1989","1989/06/17","PMC1836856","","10.1136/bmj.298.6688.1605"
"2503145","Patient power at AIDS conference","Swan N.","BMJ. 1989 Jun 17;298(6688):1602-3.","Swan N","BMJ","1989","1989/06/17","","",""
"2503144","Stepping carefully through trade union legislation","Dyer C.","BMJ. 1989 Jun 17;298(6688):1598.","Dyer C","BMJ","1989","1989/06/17","PMC1836883","",""
"2503143","Monitoring resuscitation. How to start and monitor, and when to stop","Skinner DV.","BMJ. 1989 Jun 17;298(6688):1597-8. doi: 10.1136/bmj.298.6688.1597.","Skinner DV","BMJ","1989","1989/06/17","PMC1836877","","10.1136/bmj.298.6688.1597"
"2503142","Desmopressin for enuresis","Meadow SR, Evans JH.","BMJ. 1989 Jun 17;298(6688):1596-7. doi: 10.1136/bmj.298.6688.1596.","Meadow SR","BMJ","1989","1989/06/17","PMC1836872","","10.1136/bmj.298.6688.1596"
"2503141","Urinary tract infections in men","Gower PE.","BMJ. 1989 Jun 17;298(6688):1595-6. doi: 10.1136/bmj.298.6688.1595.","Gower PE","BMJ","1989","1989/06/17","PMC1836880","","10.1136/bmj.298.6688.1595"
"2503140","Dietary advice for lowering plasma cholesterol","Haines A, Sanders TA.","BMJ. 1989 Jun 17;298(6688):1594-5. doi: 10.1136/bmj.298.6688.1594.","Haines A","BMJ","1989","1989/06/17","PMC1836875","","10.1136/bmj.298.6688.1594"
"2503139","Who is for cholesterol testing? Test selectively those who will benefit most","Tunstall-Pedoe H.","BMJ. 1989 Jun 17;298(6688):1593-4. doi: 10.1136/bmj.298.6688.1593.","Tunstall-Pedoe H","BMJ","1989","1989/06/17","PMC1836869","","10.1136/bmj.298.6688.1593"
"2474342","Unrecognised high pressure chronic retention of urine presenting with systemic arterial hypertension","Ghose RR, Harindra V.","BMJ. 1989 Jun 17;298(6688):1626-8. doi: 10.1136/bmj.298.6688.1626.","Ghose RR","BMJ","1989","1989/06/17","PMC1836867","","10.1136/bmj.298.6688.1626"
"11644411","Law lords give reasons for their decision on consent","Dyer C.","BMJ. 1989 Jun 10;298(6687):1542.","Dyer C","BMJ","1989","1989/06/10","PMC1836796","",""
"2569337","Are beta blockers and nifedipine safe?","Stockley IH.","BMJ. 1989 Jun 10;298(6687):1584. doi: 10.1136/bmj.298.6687.1584-a.","Stockley IH","BMJ","1989","1989/06/10","PMC1836805","","10.1136/bmj.298.6687.1584-a"
"2569336","Beta blockers and carbohydrate and lipoprotein metabolism in hypertensive patients","Cruickshank JM.","BMJ. 1989 Jun 10;298(6687):1581-2. doi: 10.1136/bmj.298.6687.1581-c.","Cruickshank JM","BMJ","1989","1989/06/10","PMC1836823","","10.1136/bmj.298.6687.1581-c"
"2569335","Acute acquired methaemoglobinaemia after amyl nitrite poisoning","Pierce JM, Nielsen MS.","BMJ. 1989 Jun 10;298(6687):1566.","Pierce JM","BMJ","1989","1989/06/10","","",""
"2547467","Treatment of amiodarone induced hyperthyroidism with potassium perchlorate and methimazole during amiodarone treatment","Reichert LJ, de Rooy HA.","BMJ. 1989 Jun 10;298(6687):1547-8. doi: 10.1136/bmj.298.6687.1547.","Reichert LJ","BMJ","1989","1989/06/10","PMC1836819","","10.1136/bmj.298.6687.1547"
"2527071","The Independent Living Fund","Black D.","BMJ. 1989 Jun 10;298(6687):1540. doi: 10.1136/bmj.298.6687.1540.","Black D","BMJ","1989","1989/06/10","PMC1836789","","10.1136/bmj.298.6687.1540"
"2503138","Acute epiglottitis and Chloraseptic","Ho SL, Hollinrake K.","BMJ. 1989 Jun 10;298(6687):1584. doi: 10.1136/bmj.298.6687.1584-b.","Ho SL","BMJ","1989","1989/06/10","PMC1836810","","10.1136/bmj.298.6687.1584-b"
"2503137","Conventional and complementary treatment for cancer","","BMJ. 1989 Jun 10;298(6687):1583. doi: 10.1136/bmj.298.6687.1583.","","BMJ","1989","1989/06/10","PMC1836820","","10.1136/bmj.298.6687.1583"
"2503136","Screening for HIV in necropsies","Dupon M, Bonnici JF, Poveda JD, Fleury H, Lacut JY, Doignon J, Lazarini HJ.","BMJ. 1989 Jun 10;298(6687):1582. doi: 10.1136/bmj.298.6687.1582.","Dupon M","BMJ","1989","1989/06/10","PMC1836787","","10.1136/bmj.298.6687.1582"
"2503135","Erythromelalgia induced by nicardipine","Drenth JP.","BMJ. 1989 Jun 10;298(6687):1582. doi: 10.1136/bmj.298.6687.1582-a.","Drenth JP","BMJ","1989","1989/06/10","PMC1836794","","10.1136/bmj.298.6687.1582-a"
"2503134","The contraceptive pill and breast cancer in young women","Hannaford PC, Kay CR.","BMJ. 1989 Jun 10;298(6687):1581. doi: 10.1136/bmj.298.6687.1581-b.","Hannaford PC","BMJ","1989","1989/06/10","PMC1836818","","10.1136/bmj.298.6687.1581-b"
"2503133","Neck sprains after car accidents","Pearce JM.","BMJ. 1989 Jun 10;298(6687):1581. doi: 10.1136/bmj.298.6687.1581-a.","Pearce JM","BMJ","1989","1989/06/10","PMC1836815","","10.1136/bmj.298.6687.1581-a"
"2503132","Children referred from school vision screening","Bosanquet R, Hanney P, Eastaugh J, Crocker J.","BMJ. 1989 Jun 10;298(6687):1581. doi: 10.1136/bmj.298.6687.1581.","Bosanquet R","BMJ","1989","1989/06/10","PMC1836812","","10.1136/bmj.298.6687.1581"
"2503131","Somatisation","","BMJ. 1989 Jun 10;298(6687):1580-1.","","BMJ","1989","1989/06/10","PMC1836783","",""
"2503130","Dental health and acute myocardial infarction","Gilmour H, Kay E, Northridge D.","BMJ. 1989 Jun 10;298(6687):1579-80. doi: 10.1136/bmj.298.6687.1579-c.","Gilmour H","BMJ","1989","1989/06/10","PMC1836814","","10.1136/bmj.298.6687.1579-c"
"2503129","Tetrahydroaminoacridine in Alzheimer's disease","Walsh AC.","BMJ. 1989 Jun 10;298(6687):1579. doi: 10.1136/bmj.298.6687.1579-a.","Walsh AC","BMJ","1989","1989/06/10","PMC1836809","","10.1136/bmj.298.6687.1579-a"
"2503128","Audit of 26 years of obstetrics in general practice","Marsh GN.","BMJ. 1989 Jun 10;298(6687):1579. doi: 10.1136/bmj.298.6687.1579.","Marsh GN","BMJ","1989","1989/06/10","PMC1836804","","10.1136/bmj.298.6687.1579"
"2503127","Bathing problems in the over 70s","Steel K.","BMJ. 1989 Jun 10;298(6687):1578-9. doi: 10.1136/bmj.298.6687.1578-e.","Steel K","BMJ","1989","1989/06/10","PMC1836788","","10.1136/bmj.298.6687.1578-e"
"2503126","Disimpaction of swallowed bolus","","BMJ. 1989 Jun 10;298(6687):1578.","","BMJ","1989","1989/06/10","PMC1836830","",""
"2503125","Myalgic encephalomyelitis","","BMJ. 1989 Jun 10;298(6687):1577-8.","","BMJ","1989","1989/06/10","PMC1836797","",""
"2503124","Hyperventilation and neurasthenia","Wilkinson JB, King J, Nixon PG.","BMJ. 1989 Jun 10;298(6687):1577. doi: 10.1136/bmj.298.6687.1577.","Wilkinson JB","BMJ","1989","1989/06/10","PMC1836790","","10.1136/bmj.298.6687.1577"
"2503123","Sir Ronald Gibson","","BMJ. 1989 Jun 10;298(6687):1574-5.","","BMJ","1989","1989/06/10","PMC1836806","",""
"2503122","Preparkinsonian parkinsonism","Freedman BJ.","BMJ. 1989 Jun 10;298(6687):1573. doi: 10.1136/bmj.298.6687.1579-b.","Freedman BJ","BMJ","1989","1989/06/10","","","10.1136/bmj.298.6687.1579-b"
"2503121","ABC of child abuse. Suffocation","Meadow R.","BMJ. 1989 Jun 10;298(6687):1572-3. doi: 10.1136/bmj.298.6687.1572.","Meadow R","BMJ","1989","1989/06/10","PMC1836798","","10.1136/bmj.298.6687.1572"
"2503120","Profile of the GMC. Discipline II: The preliminary screener--a powerful gatekeeper","Smith R.","BMJ. 1989 Jun 10;298(6687):1569-71. doi: 10.1136/bmj.298.6687.1569.","Smith R","BMJ","1989","1989/06/10","PMC1836836","","10.1136/bmj.298.6687.1569"
"2503119","HIV infection in patients admitted to a general hospital in Malawi","Reeve PA.","BMJ. 1989 Jun 10;298(6687):1567-8. doi: 10.1136/bmj.298.6687.1567.","Reeve PA","BMJ","1989","1989/06/10","PMC1836827","","10.1136/bmj.298.6687.1567"
"2503118","General practitioners' attitudes towards AIDS and their perceived information needs","Shapiro JA.","BMJ. 1989 Jun 10;298(6687):1563-6. doi: 10.1136/bmj.298.6687.1563.","Shapiro JA","BMJ","1989","1989/06/10","PMC1836821","","10.1136/bmj.298.6687.1563"
