PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"4635028","Technic of lumbar puncture","Vandam LD.","N Engl J Med. 1972 Dec 28;287(26):1358. doi: 10.1056/NEJM197212282872621.","Vandam LD","N Engl J Med","1972","1972/12/28","","","10.1056/NEJM197212282872621"
"5332258","Pathologic effects of exposure to high oxygen tensions. A review","Balentine JD.","N Engl J Med. 1966 Nov 10;275(19):1038-40. doi: 10.1056/NEJM196611102751903.","Balentine JD","N Engl J Med","1966","1966/11/10","","","10.1056/NEJM196611102751903"
"5922170","Incidence of Legg-Perthes disease (osteochondritis deformans)","Molloy MK, MacMahon B.","N Engl J Med. 1966 Nov 3;275(18):988-90. doi: 10.1056/NEJM196611032751804.","Molloy MK","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751804"
"5922169","Juvenile ""congenital"" pernicious anemia. Clinical and immunologic studies","Miller DR, Bloom GE, Streiff RR, LoBuglio AF, Diamond LK.","N Engl J Med. 1966 Nov 3;275(18):978-83. doi: 10.1056/NEJM196611032751802.","Miller DR","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751802"
"5921212","Successful repair of subvalvular annular aneurysm of the left ventricle","Waldhausen JA, Petry EL, Kurlander GJ.","N Engl J Med. 1966 Nov 3;275(18):984-7. doi: 10.1056/NEJM196611032751803.","Waldhausen JA","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751803"
"5921211","A new departure in medical education","","N Engl J Med. 1966 Nov 3;275(18):1020-1. doi: 10.1056/NEJM196611032751814.","","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751814"
"5921210","""Gladly learn and gladly teach""","","N Engl J Med. 1966 Nov 3;275(18):1019-20. doi: 10.1056/NEJM196611032751812.","","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751812"
"5921209","Case records of the Massachusetts General Hospital. Case 48-1966","","N Engl J Med. 1966 Nov 3;275(18):1011-8. doi: 10.1056/NEJM196611032751811.","","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751811"
"5921208","Confidentiality and privileged communication","Chayet NL.","N Engl J Med. 1966 Nov 3;275(18):1009-10. doi: 10.1056/NEJM196611032751809.","Chayet NL","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751809"
"5921207","Austin-Flint murmur versus the murmur of organic mitral stenosis","Nasser W, Tavel ME, Feigenbaum H, Fisch C.","N Engl J Med. 1966 Nov 3;275(18):1007-9. doi: 10.1056/NEJM196611032751808.","Nasser W","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751808"
"5331864","Hospitals and medicare","Bonnet PD.","N Engl J Med. 1966 Nov 3;275(18):995-1000. doi: 10.1056/NEJM196611032751806.","Bonnet PD","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751806"
"5331863","Dystonic reactions to prochlorperazine in hypoparathyroidism","Schaaf M, Payne CA.","N Engl J Med. 1966 Nov 3;275(18):991-5. doi: 10.1056/NEJM196611032751805.","Schaaf M","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751805"
"5331862","Bicentenary of Malthus","","N Engl J Med. 1966 Nov 3;275(18):1021-2. doi: 10.1056/NEJM196611032751815.","","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751815"
"5331861","Pathogenesis and prognosis of prematurity","Abramowicz M, Kass EH.","N Engl J Med. 1966 Nov 3;275(18):1001-7 contd. doi: 10.1056/NEJM196611032751807.","Abramowicz M","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751807"
"4162280","Elevated cord macroglobulins in the diagnosis of intrauterine infections","Stiehm ER, Ammann AJ, Cherry JD.","N Engl J Med. 1966 Nov 3;275(18):971-7. doi: 10.1056/NEJM196611032751801.","Stiehm ER","N Engl J Med","1966","1966/11/03","","","10.1056/NEJM196611032751801"
"5950493","Case records of the Massachusetts General Hospital. Case 47-1966","","N Engl J Med. 1966 Oct 27;275(17):950-9. doi: 10.1056/NEJM196610272751710.","","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751710"
"5917172","Growth hormone and diabetes","","N Engl J Med. 1966 Oct 27;275(17):961. doi: 10.1056/NEJM196610272751712.","","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751712"
"5917171","Amebic infection in the United States","","N Engl J Med. 1966 Oct 27;275(17):960-1. doi: 10.1056/NEJM196610272751711.","","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751711"
"5917170","Hypertensive responses to methyldopa","Levine RJ, Strauch BS.","N Engl J Med. 1966 Oct 27;275(17):946-8. doi: 10.1056/NEJM196610272751708.","Levine RJ","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751708"
"5917169","Toxic dilatation of the colon in a case of amebiasis","Wruble LD, Duckworth JK, Duke DD, Rothschild JA.","N Engl J Med. 1966 Oct 27;275(17):926-8. doi: 10.1056/NEJM196610272751704.","Wruble LD","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751704"
"5917168","Growth hormone in relation to diabetic retinopathy","Powell ED, Frantz AG, Rabkin MT, Field RA.","N Engl J Med. 1966 Oct 27;275(17):922-5. doi: 10.1056/NEJM196610272751703.","Powell ED","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751703"
"5917167","Reversible poststenotic bronchiectasis","Drapanas T, Siewers R, Feist JH.","N Engl J Med. 1966 Oct 27;275(17):917-21. doi: 10.1056/NEJM196610272751702.","Drapanas T","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751702"
"5331700","Myocarditis","Abelmann WH.","N Engl J Med. 1966 Oct 27;275(17):944-5 concl. doi: 10.1056/NEJM196610272751707.","Abelmann WH","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751707"
"5331128","Pathogenesis and prognosis of prematurity","Abramowicz M, Kass EH.","N Engl J Med. 1966 Oct 27;275(17):938-43 contd. doi: 10.1056/NEJM196610272751706.","Abramowicz M","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751706"
"5331127","Environmental hazards. Ionizing radiation","Little JB.","N Engl J Med. 1966 Oct 27;275(17):929-37. doi: 10.1056/NEJM196610272751705.","Little JB","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751705"
"5331126","The subphrenic spaces and the emperor's new robes","Boyd DP.","N Engl J Med. 1966 Oct 27;275(17):911-7. doi: 10.1056/NEJM196610272751701.","Boyd DP","N Engl J Med","1966","1966/10/27","","","10.1056/NEJM196610272751701"
"5925029","Phenformin, hypoglycemia and lactic acidosis. Report of attempted suicide","Davidson MB, Bozarth WR, Challoner DR, Goodner CJ.","N Engl J Med. 1966 Oct 20;275(16):886-8. doi: 10.1056/NEJM196610202751606.","Davidson MB","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751606"
"5925028","Post-traumatic chylous ascites in infancy","Vollman RW, Keenan WJ, Eraklis AJ.","N Engl J Med. 1966 Oct 20;275(16):875-7. doi: 10.1056/NEJM196610202751604.","Vollman RW","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751604"
"5925027","Sodium sulfate treatment of hypercalcemia","Chakmakjian ZH, Bethune JE.","N Engl J Med. 1966 Oct 20;275(16):862-9. doi: 10.1056/NEJM196610202751602.","Chakmakjian ZH","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751602"
"5925026","Oral glucose tolerance in negro men deficient in glucose-6-phosphate dehydrogenase","Eppes RB, Brewer GJ, DeGowin RL, McNamara JV, Flanagan CL, Schrier SL, Tarlov AR, Powell RD, Carson PE.","N Engl J Med. 1966 Oct 20;275(16):855-61. doi: 10.1056/NEJM196610202751601.","Eppes RB","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751601"
"5332566","Infectious drug resistance in enteric bacteria","Watanabe T.","N Engl J Med. 1966 Oct 20;275(16):888-94. doi: 10.1056/NEJM196610202751607.","Watanabe T","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751607"
"5332565","Pathogenesis and prognosis of prematurity","Abramowicz M, Kass EH.","N Engl J Med. 1966 Oct 20;275(16):878-85 contd. doi: 10.1056/NEJM196610202751605.","Abramowicz M","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751605"
"5297022","Case records of the Massachusetts General Hospital. Case 46-1966","","N Engl J Med. 1966 Oct 20;275(16):894-902. doi: 10.1056/NEJM196610202751608.","","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751608"
"4288677","Fatal hepatic and bronchial necrosis in adenovirus infection with thymic alymphoplasia","Wigger HJ, Blanc WA.","N Engl J Med. 1966 Oct 20;275(16):870-4. doi: 10.1056/NEJM196610202751603.","Wigger HJ","N Engl J Med","1966","1966/10/20","","","10.1056/NEJM196610202751603"
"5916604","""Dewlap"". A corticosteroid-induced episternal fatty tumor","Lucena GE, Bennett WM, Pierre RV.","N Engl J Med. 1966 Oct 13;275(15):834-5. doi: 10.1056/NEJM196610132751510.","Lucena GE","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751510"
"5916603","Diagnosis of pericardial effusion by intravenous atriography","Pyle R.","N Engl J Med. 1966 Oct 13;275(15):816-8. doi: 10.1056/NEJM196610132751505.","Pyle R","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751505"
"5916187","Family planning for the poor","","N Engl J Med. 1966 Oct 13;275(15):846-7. doi: 10.1056/NEJM196610132751514.","","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751514"
"5916186","Title XIX and medical indigency","","N Engl J Med. 1966 Oct 13;275(15):845-6. doi: 10.1056/NEJM196610132751513.","","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751513"
"5916185","Fatality rate of chronic pyelonephritis","","N Engl J Med. 1966 Oct 13;275(15):844-5. doi: 10.1056/NEJM196610132751512.","","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751512"
"5916184","Case records of the Massachusetts General Hospital. Case 45-1966","","N Engl J Med. 1966 Oct 13;275(15):835-43. doi: 10.1056/NEJM196610132751511.","","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751511"
"5916183","Public policy in regard to birth-control services","Yerby AS.","N Engl J Med. 1966 Oct 13;275(15):824-6. doi: 10.1056/NEJM196610132751507.","Yerby AS","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751507"
"5916182","Environmental hazards. Water pollution","Woodward RL.","N Engl J Med. 1966 Oct 13;275(15):819-24. doi: 10.1056/NEJM196610132751506.","Woodward RL","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751506"
"5916181","Azygography and lung cancer","Janower ML, Dreyfuss JR, Skinner DB.","N Engl J Med. 1966 Oct 13;275(15):803-8. doi: 10.1056/NEJM196610132751502.","Janower ML","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751502"
"5916180","Subclinical renal response to streptococcal infection","Freedman P, Meister HP, Co BS, Markowitz AS, Dubin A.","N Engl J Med. 1966 Oct 13;275(15):795-802. doi: 10.1056/NEJM196610132751501.","Freedman P","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751501"
"5330924","Myocarditis","Abelmann WH.","N Engl J Med. 1966 Oct 13;275(15):832-4 contd. doi: 10.1056/NEJM196610132751509.","Abelmann WH","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751509"
"5330923","Chronic pyelonephritis: relative incidence in transplant recipients","Gault MH, Dossetor JB.","N Engl J Med. 1966 Oct 13;275(15):813-6. doi: 10.1056/NEJM196610132751504.","Gault MH","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751504"
"5222818","Differences in chromosome constitution of twins with acute leukemia","Sandberg AA, Cortner J, Takagi N, Moghadam MA, Crosswhite LH.","N Engl J Med. 1966 Oct 13;275(15):809-12. doi: 10.1056/NEJM196610132751503.","Sandberg AA","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751503"
"4161939","The gamma globulins. IV. Therapeutic uses of gamma globulin","Janeway CA, Rosen FS.","N Engl J Med. 1966 Oct 13;275(15):826-31. doi: 10.1056/NEJM196610132751508.","Janeway CA","N Engl J Med","1966","1966/10/13","","","10.1056/NEJM196610132751508"
"5922816","Blood volume, portal hypertension and ascites","","N Engl J Med. 1966 Oct 6;275(14):787-8. doi: 10.1056/NEJM196610062751412.","","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751412"
"5922815","Chromosome damage after 131-I therapy","","N Engl J Med. 1966 Oct 6;275(14):786-7. doi: 10.1056/NEJM196610062751411.","","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751411"
"5922814","Anticoagulation rebound after hemodialysis","Hampers CL, Balufox MD, Merrill JP.","N Engl J Med. 1966 Oct 6;275(14):776-8. doi: 10.1056/NEJM196610062751408.","Hampers CL","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751408"
"5922813","The physician and the nurse--their interprofessional work in office and hospital ambulatory settings","Connelly JP, Stoeckle JD, Lepper ES, Farrisey RM.","N Engl J Med. 1966 Oct 6;275(14):765-9. doi: 10.1056/NEJM196610062751406.","Connelly JP","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751406"
"5922812","Environmental hazards. Community noise and hearing loss","Dougherty JD, Welsh OL.","N Engl J Med. 1966 Oct 6;275(14):759-65. doi: 10.1056/NEJM196610062751405.","Dougherty JD","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751405"
"5922811","Mitral stenosis, massive pulmonary hemorrhage, and emergency valve replacement","Schwartz R, Myerson RM, Lawrence T, Nichols HT.","N Engl J Med. 1966 Oct 6;275(14):755-8. doi: 10.1056/NEJM196610062751404.","Schwartz R","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751404"
"5922810","Gout associated with calcification of cartilage","Dodds WJ, Steinbach HL.","N Engl J Med. 1966 Oct 6;275(14):745-9. doi: 10.1056/NEJM196610062751402.","Dodds WJ","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751402"
"5922809","Persistent chromosomal aberrations following radioiodine therapy for thyrotoxicosis","Cantolino SJ, Schmickel RD, Ball M, Cisar CF.","N Engl J Med. 1966 Oct 6;275(14):739-45. doi: 10.1056/NEJM196610062751401.","Cantolino SJ","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751401"
"5332147","The gamma globulins. 3. The antibody deficiency syndromes","Rosen FS, Janeway CA.","N Engl J Med. 1966 Oct 6;275(14):769-75 concl. doi: 10.1056/NEJM196610062751407.","Rosen FS","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751407"
"5332146","Effect of plasma-volume expansion on portal hypertension","Boyer JL, Chatterjee C, Iber FL, Basu AK.","N Engl J Med. 1966 Oct 6;275(14):750-5. doi: 10.1056/NEJM196610062751403.","Boyer JL","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751403"
"5296946","Case records of the Massachusetts General Hospital. Case 44-1966","","N Engl J Med. 1966 Oct 6;275(14):779-84. doi: 10.1056/NEJM196610062751409.","","N Engl J Med","1966","1966/10/06","","","10.1056/NEJM196610062751409"
"5918109","Doctors, welfare and the deep freeze--talking and listening to patients","Lister J.","N Engl J Med. 1966 Sep 29;275(13):718-20. doi: 10.1056/NEJM196609292751310.","Lister J","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751310"
"5918108","Diarrhea from dietetic candies","Gryboski JD.","N Engl J Med. 1966 Sep 29;275(13):718. doi: 10.1056/NEJM196609292751309.","Gryboski JD","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751309"
"5918107","Rheumatoid lung disease with cavitary nodules, pneumothorax and eosinophilia","Portner MM, Gracie WA Jr.","N Engl J Med. 1966 Sep 29;275(13):697-700. doi: 10.1056/NEJM196609292751304.","Portner MM","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751304"
"5918106","Delayed onset of chloroquine retinopathy","Burns RP.","N Engl J Med. 1966 Sep 29;275(13):693-6. doi: 10.1056/NEJM196609292751303.","Burns RP","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751303"
"5918105","Cellular reactivity to Candida albicans antigen","Shannon DC, Johnson G, Rosen FS, Austen KF.","N Engl J Med. 1966 Sep 29;275(13):690-3. doi: 10.1056/NEJM196609292751302.","Shannon DC","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751302"
"5918104","Childhood morbidity and mortality in Newcastle-Upon-Tyne. Further report on the thousand family study","Miller FJ.","N Engl J Med. 1966 Sep 29;275(13):683-90. doi: 10.1056/NEJM196609292751301.","Miller FJ","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751301"
"5331314","Case records of the Massachusetts General Hospital. Case 43-1966","","N Engl J Med. 1966 Sep 29;275(13):721-9. doi: 10.1056/NEJM196609292751311.","","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751311"
"5331313","The gamma globulins. 3. The antibody deficiency syndromes","Rosen FS, Janeway CA.","N Engl J Med. 1966 Sep 29;275(13):709-15 contd. doi: 10.1056/NEJM196609292751307.","Rosen FS","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751307"
"5331312","Financing of medical care in the United States","Somers HM.","N Engl J Med. 1966 Sep 29;275(13):702-9. doi: 10.1056/NEJM196609292751306.","Somers HM","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751306"
"5223167","Survival in myeloblastic leukemia of adults","Dameshek W, Necheles TF, Finkel HE.","N Engl J Med. 1966 Sep 29;275(13):700-2. doi: 10.1056/NEJM196609292751305.","Dameshek W","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751305"
"4958403","Prediction of fetal sex from cytologic examination of amnionic fluid","Amarose AP, Wallingford AJ Jr, Plotz EJ.","N Engl J Med. 1966 Sep 29;275(13):715-7. doi: 10.1056/NEJM196609292751308.","Amarose AP","N Engl J Med","1966","1966/09/29","","","10.1056/NEJM196609292751308"
"5950559","Refractory idiopathic thrombocytopenic purpura treated with azathioprine","Bouroncle BA, Doan CA.","N Engl J Med. 1966 Sep 22;275(12):630-5. doi: 10.1056/NEJM196609222751202.","Bouroncle BA","N Engl J Med","1966","1966/09/22","","","10.1056/NEJM196609222751202"
"5918103","Case records of the Massachusetts General Hospital: Case 42-1966","","N Engl J Med. 1966 Sep 22;275(12):665-72. doi: 10.1056/NEJM196609222751212.","","N Engl J Med","1966","1966/09/22","","","10.1056/NEJM196609222751212"
"5918102","Autoimmune hemolytic anemia and myasthenia gravis associated with thymoma","Halperin IC, Minogue WF, Komninos ZD.","N Engl J Med. 1966 Sep 22;275(12):663-4. doi: 10.1056/NEJM196609222751210.","Halperin IC","N Engl J Med","1966","1966/09/22","","","10.1056/NEJM196609222751210"
"5918101","Anomalous origin of the left coronary artery. Remediable cause of sudden death in adults","Harthorne JW, Scannell JG, Dinsmore RE.","N Engl J Med. 1966 Sep 22;275(12):660-3. doi: 10.1056/NEJM196609222751209.","Harthorne JW","N Engl J Med","1966","1966/09/22","","","10.1056/NEJM196609222751209"
"5918100","Shock","Byrne JJ.","N Engl J Med. 1966 Sep 22;275(12):659-60 concl. doi: 10.1056/NEJM196609222751208.","Byrne JJ","N Engl J Med","1966","1966/09/22","","","10.1056/NEJM196609222751208"
